datasetid,recordid,sexe_de_l_etudiant,niveau_geo,diffusable,sexe,a_des_effectifs_ing,secteur_de_l_etablissement,niveau_geographique,rentree_universitaire,regroupement,rentree,reg_id,secret,secteur,effectif,donnees_soumises_au_secret_stat,a_des_effectifs_dut,geo_nom,geo_id,donnees_diffusables,rgp_formations_ou_etablissements,record_timestamp,effectif_ing,effectif_dut
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,dc3c1b3b4a1620690cbeac4c33e6196d7c2a06f8,Masculin,REGION,oui,1,oui,Établissements publics,Région,2005-06,UNIV,2005,R28,non,PU,23705,Autres données,oui,Normandie,R28,Données diffusables,Universités,2017-04-03T14:31:09+02:00,260,3582
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e1e53e682df170090a5f0d9c340e48981c4d2b52,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,EC_ART,2005,R32,non,PU,829,Autres données,non,Hauts-de-France,R32,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fed62a69cf53c21642d0defeae383d3ec13087d5,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_JUR,2005,R32,non,PR,124,Autres données,non,Hauts-de-France,R32,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,072cc27ed13416b8d2e71ebab38a3c28133efdd6,Feminin,REGION,oui,2,oui,Établissements privés,Région,2005-06,TOTAL,2005,R32,non,PR,17201,Autres données,non,Hauts-de-France,R32,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,975,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3bb0b4c8dd8b0092c1a000d6266ff0449029ee8c,Masculin,REGION,oui,1,oui,Établissements privés,Région,2005-06,TOTAL,2005,R32,non,PR,15333,Autres données,non,Hauts-de-France,R32,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,2658,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f0b7cbd26579783cbdf14990eb10c71e7c8513ce,Feminin,REGION,oui,2,oui,Établissements publics,Région,2005-06,UNIV,2005,R32,non,PU,63566,Autres données,oui,Hauts-de-France,R32,Données diffusables,Universités,2017-04-03T14:31:09+02:00,500,4280
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ce54b4e97265f0a13c137e7c2663b1a623084735,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,EC_ART,2005,R44,non,PU,1725,Autres données,non,Grand Est,R44,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f6b32cd07d128cd59c700d102030b388276e4fb5,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_JUR,2005,R44,non,PU,70,Autres données,non,Grand Est,R44,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2238f238f0f637df9959402c8dde6e08e28b4dbc,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_PARAM,2005,R44,non,PU,1143,Autres données,non,Grand Est,R44,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b401ee16219a1497a4bb84a0b948bc03131d0fb4,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_PARAM,2005,R44,non,PR,3764,Autres données,non,Grand Est,R44,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7079818e37dc7e2c96eaf516edad748cf82510bb,Masculin,REGION,oui,1,oui,Établissements publics,Région,2005-06,TOTAL,2005,R44,non,PU,77125,Autres données,oui,Grand Est,R44,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,7256,7589
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ed424fb59629c44ec55ce26e059b03039e5e3104,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_ART,2005,R52,non,PU,718,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,528299e6ac3d50596a584da3651d692f6e01c08a,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_PARAM,2005,R52,non,PR,1644,Autres données,non,Pays de la Loire,R52,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b4a3b8cdad54450ea7104975b1904a9c896e51fb,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,EC_autres,2005,R52,non,PU,2694,Autres données,non,Pays de la Loire,R52,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d6cb773c0f2779c70c590519dd9aafb534816563,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,STS,2005,R52,non,PU,3310,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8a5d5878779ab9c736b8210a651e1169bbb38e86,Feminin,REGION,oui,2,oui,Établissements publics,Région,2005-06,TOTAL,2005,R52,non,PU,44916,Autres données,oui,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1068,1845
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c3985c4f98af09cf5505b1b10709d2b652bdf268,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,EC_ART,2005,R53,non,PR,565,Autres données,non,Bretagne,R53,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4dd5a320dab2acc715aa81ccca71dd321baba2b6,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_COM,2005,R53,non,PR,920,Autres données,non,Bretagne,R53,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,80e53b5ad6d3bb2c30106a8e7abcdaf7f8c12234,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_JUR,2005,R53,non,PU,539,Autres données,non,Bretagne,R53,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1fa0587ba6815343b54d704c00928946856b7614,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_autres,2005,R53,non,PU,1486,Autres données,non,Bretagne,R53,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f1e6b551a41214056d79a6d4f74559475a7574da,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,ENS,2005,R53,non,PU,63,Autres données,non,Bretagne,R53,Données diffusables,Écoles normales supérieures (ENS),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,6ee172feb226b337f845c3ad46158417de334aab,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EPEU,2005,R53,non,PR,936,Autres données,non,Bretagne,R53,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,590b187bebd7929710aa79974c09a475b33af837,Feminin,REGION,oui,2,oui,Établissements privés,Région,2005-06,ING_autres,2005,R53,non,PR,91,Autres données,non,Bretagne,R53,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,91,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f085e688db7b254a4a8c5a214ac66321c49fd198,Masculin,REGION,oui,1,oui,Établissements privés,Région,2005-06,ING_autres,2005,R53,non,PR,687,Autres données,non,Bretagne,R53,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,687,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f609686464f840907d13d755a25fd5aa4950c3c4,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,STS,2005,R53,non,PR,3508,Autres données,non,Bretagne,R53,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,18da05b0746720cfd8146987c5a59da18a810e66,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,STS,2005,R53,non,PR,3264,Autres données,non,Bretagne,R53,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,98c15e82034b0b2c62e01429f93e6aabaf38fcf3,Feminin,REGION,oui,2,oui,Établissements publics,Région,2005-06,UNIV,2005,R53,non,PU,38459,Autres données,oui,Bretagne,R53,Données diffusables,Universités,2017-04-03T14:31:09+02:00,205,2394
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,98e82d6db267b7da26be385b1370bba083e77e65,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,CPGE,2005,R75,non,PR,48,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,624c6eb0189d493a43c7ecadf312aad70aa231c7,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,CPGE,2005,R75,non,PR,63,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,08bec8d3ced77c1c93197358375c8c1d69d2cdf1,Feminin,REGION,oui,2,non,Établissements publics,Région,2005-06,CPGE,2005,R75,non,PU,1819,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4457fe90e0284124107fbd7c70d491005d7e5faa,Masculin,REGION,oui,1,non,Établissements publics,Région,2005-06,EC_ART,2005,R75,non,PU,674,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,bea421e43be4ff284be43d58df210fadad14b356,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_ART,2005,R75,non,PR,472,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4748d42dbea0cd7ef7b4d88176667ab094f05b11,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,EC_COM,2005,R75,non,PR,3692,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,3f324b35b8bebf82e3995da265fa554d08524f9b,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_JUR,2005,R75,non,PR,116,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e7870eb1a20f748a6a7b1cdb69194d863b235f0b,Masculin,REGION,oui,1,non,Établissements privés,Région,2005-06,EC_JUR,2005,R75,non,PR,53,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b8f257c829ac52f2c0dcc170ca330267d5265c73,Feminin,REGION,oui,2,non,Établissements privés,Région,2005-06,EC_PARAM,2005,R75,non,PR,3340,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4576d0a81ff6da460a273e5ef10680ab00036f3f,Masculin,REGION,oui,1,non,Établissements privés,Région,2002-03,EC_ART,2002,R01,non,PR,5,Autres données,non,Guadeloupe,R01,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,82ef21118561f7b15ae7c31e5f477ec1b4129bb8,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,EC_autres,2002,R01,non,PU,183,Autres données,non,Guadeloupe,R01,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,47b0c6d2f0936a9818b2622b02fd9025e2b3baca,Feminin,REGION,oui,2,non,Établissements privés,Région,2002-03,TOTAL,2002,R01,non,PR,367,Autres données,non,Guadeloupe,R01,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,4663f8d8d507686cd4ece7009e8be574606cad0e,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,TOTAL,2002,R01,non,PU,2863,Autres données,oui,Guadeloupe,R01,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,21
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c25a3ea42620f446b6fb2ee4ae58886041b10e97,Masculin,REGION,oui,1,non,Établissements publics,Région,2002-03,UNIV,2002,R01,non,PU,1941,Autres données,oui,Guadeloupe,R01,Données diffusables,Universités,2017-04-03T14:31:09+02:00,,21
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f6242cca83ec1e359f2cf11eafad7240394ae6fd,Masculin,REGION,oui,1,non,Établissements privés,Région,2002-03,EC_autres,2002,R02,non,PR,10,Autres données,non,Martinique,R02,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fedf8b1d880a694e5c808a7a2ed442c8b22d3747,Masculin,REGION,oui,1,non,Établissements privés,Région,2002-03,TOTAL,2002,R02,non,PR,296,Autres données,non,Martinique,R02,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c359d7209130304ebbdf13c194d17d73662f561d,Feminin,REGION,oui,2,non,Établissements privés,Région,2002-03,EC_COM,2002,R03,non,PR,98,Autres données,non,Guyane,R03,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d4f15a5011af3eb2c814884e3202efec0ce2cecd,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,STS,2012,R52,non,PU,3526,Autres données,non,Pays de la Loire,R52,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d9ad2cd85ea525a0536c60f4d506cd328537d376,Feminin,REGION,oui,2,oui,Établissements privés,Région,2012-13,TOTAL,2012,R52,non,PR,17703,Autres données,non,Pays de la Loire,R52,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,868,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,9ac092a03ff3ad384dee8782b7b38a1295c2e058,Feminin,REGION,oui,2,oui,Établissements publics,Région,2012-13,UNIV,2012,R52,non,PU,36173,Autres données,oui,Pays de la Loire,R52,Données diffusables,Universités,2017-04-03T14:31:09+02:00,262,1954
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,41480e5f6724685ad11c9fff582afbf38f729a6b,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_ART,2012,R53,non,PU,989,Autres données,non,Bretagne,R53,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a806ccf5ab7e69462ec0fea5d8b46d7c2eee64bc,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_COM,2012,R53,non,PR,1954,Autres données,non,Bretagne,R53,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d9fca43b4940088c75932fd059b1978b686d0f55,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_autres,2012,R53,non,PR,1251,Autres données,non,Bretagne,R53,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,17ea0c621f2de3ef771961d9df67ec389a88ff02,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,ING_autres,2012,R53,non,PU,3734,Autres données,non,Bretagne,R53,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,3734,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,eb4bf0816efb086af43e769e9e34d8f4d64a1c1b,Feminin,REGION,oui,2,oui,Établissements privés,Région,2012-13,ING_autres,2012,R53,non,PR,274,Autres données,non,Bretagne,R53,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,274,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fbf4bfeeee2390733f0c5053844f87efbf2f917a,Feminin,REGION,oui,2,oui,Établissements publics,Région,2012-13,TOTAL,2012,R53,non,PU,50853,Autres données,oui,Bretagne,R53,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1696,2325
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,b1dd6cae52e6b72e8249c338e4dde5d72b3dbb8e,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,CPGE,2012,R75,non,PR,89,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,e18b905af3e9c458340b49b8481d967f301c1db8,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_ART,2012,R75,non,PU,1224,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,337a07d531cce660ed9ea92a0315c0d6817c3a44,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_ART,2012,R75,non,PR,402,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,47a0720f94da79ccbac8b842edd4c5ffd30556c9,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_JUR,2012,R75,non,PU,481,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0b39f154764f61e674a15e3655c7bff2850acafd,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_JUR,2012,R75,non,PU,136,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,1cd6e6f92afe000be3f2eb1a2f655c614e8105a2,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_PARAM,2012,R75,non,PU,1004,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,db67b3818622525de81b184c4f1cf4b023e8c13d,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_PARAM,2012,R75,non,PR,3304,Autres données,non,Nouvelle-Aquitaine,R75,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,31e3d8a1400eb326faa1d72674cd0e39c2759164,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,UNIV,2012,R75,non,PU,50243,Autres données,oui,Nouvelle-Aquitaine,R75,Données diffusables,Universités,2017-04-03T14:31:09+02:00,849,6187
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,8966ff34a988a0dcf0cb82e01817c902c26ef3a1,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,CPGE,2012,R76,non,PU,2757,Autres données,non,Occitanie,R76,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,5ac0d8fca6c6ce44760ee6778682f5573e64ff3b,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,EC_ART,2012,R76,non,PU,829,Autres données,non,Occitanie,R76,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,faf92d2a6eff2ce74011f4cee17332b3109cceb4,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_ART,2012,R76,non,PR,620,Autres données,non,Occitanie,R76,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2dcc6031d5595bded9da76094004e0c951d3342c,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_ART,2012,R76,non,PR,442,Autres données,non,Occitanie,R76,Données diffusables,Écoles supérieures art et culture,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7b623bd0afa9bc21c7f553a2f9b571c6e7bc9442,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EPEU,2012,R76,non,PR,1078,Autres données,non,Occitanie,R76,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,0e61f69f6e739dfadccd4aa30efa9c2820807b87,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EPEU,2012,R76,non,PR,2102,Autres données,non,Occitanie,R76,Données diffusables,Etablissements d'enseignement universitaire privés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,eff864d67b701948b1b07a5fe6b0eb5926f02ee4,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,GE,2012,R76,non,PU,30,Autres données,non,Occitanie,R76,Données diffusables,Grands établissements MENESR,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,05af5d51be73977c3a85de4a42170faaca21c13b,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,STS,2012,R76,non,PR,5392,Autres données,non,Occitanie,R76,Données diffusables,Sections de techniciens supérieurs (STS) et assimilés,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,a31b96d90851284dc072167b941f6294558a4d59,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,UNIV,2012,R76,non,PU,62719,Autres données,oui,Occitanie,R76,Données diffusables,Universités,2017-04-03T14:31:09+02:00,696,6537
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,f35ae4232fb8c375d409e15d949185dab1c7c075,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_JUR,2012,R84,non,PR,368,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ecdc3a4a82f46f03c303d3620d487bf96e3e982f,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_PARAM,2012,R84,non,PU,7234,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Écoles paramédicales et sociales,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,c3b97591d40385717f1808585dfbe3e65a76f6b7,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,EC_autres,2012,R84,non,PU,1415,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Autres écoles de spécialités diverses,2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,d1875389b0b2185e2d0c8b677aafcf49f3b9c045,Feminin,REGION,oui,2,non,Établissements publics,Région,2012-13,ENS,2012,R84,non,PU,890,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Écoles normales supérieures (ENS),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,88d976944fad09956ca01a4bcd040890e9dfd117,Masculin,REGION,oui,1,oui,Établissements publics,Région,2012-13,GE,2012,R84,non,PU,3438,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Grands établissements MENESR,2017-04-03T14:31:09+02:00,3016,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,fb9a8c1a60c6dd715044031fbf1cc2d8b4026126,Masculin,REGION,oui,1,oui,Établissements privés,Région,2012-13,ING_autres,2012,R84,non,PR,1904,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1904,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,779b780242324e5727589bea4f0998294f3657ee,Feminin,REGION,oui,2,oui,Établissements privés,Région,2012-13,ING_autres,2012,R84,non,PR,1254,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Autres formations d'ingénieurs,2017-04-03T14:31:09+02:00,1254,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,ff45050f89d9fc0442bdfc41fe32204b5499f720,Feminin,REGION,oui,2,oui,Établissements privés,Région,2012-13,TOTAL,2012,R84,non,PR,31199,Autres données,non,Auvergne-Rhône-Alpes,R84,Données diffusables,Total des formations d'enseignement supérieur,2017-04-03T14:31:09+02:00,1254,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,7cc94e468ac90d9523a249ea2429e8fdb8f849d2,Masculin,REGION,oui,1,non,Établissements publics,Région,2012-13,CPGE,2012,R93,non,PU,3128,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Classes préparatoires aux grandes écoles (CPGE),2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,2391d1361e0d2224142694874a73d6bbf74e2544,Feminin,REGION,oui,2,non,Établissements privés,Région,2012-13,EC_COM,2012,R93,non,PR,5277,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,"Ecoles de commerce, gestion et comptabilité",2017-04-03T14:31:09+02:00,,
fr-esr-atlas_regional-effectifs-d-etudiants-inscrits,90bf21e3d97d31d8ec7b5d443dd96ad5949eba29,Masculin,REGION,oui,1,non,Établissements privés,Région,2012-13,EC_JUR,2012,R93,non,PR,17,Autres données,non,Provence-Alpes-Côte d'Azur,R93,Données diffusables,Écoles juridiques et administratives,2017-04-03T14:31:09+02:00,,
